link,address,geo_location,services,open_hours,prices
https://holtankoljak.net/mol_szentendre_vasutivillasor6,"Szentendre, Vasúti villasor 6.","47.66152573,19.07339478","['nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' WC', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' shop', ' DKV-kártya', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/shell_godollo_dozsagyut108,"Gödöllő, Dózsa Gy. út 108.","47.60728073,19.33860970","['bankkártya elfogadás', ' shop', ' kávé', ' mobiltelefon egyenlegfeltöltés', ' WC', ' AdBlue kannás', ' autópálya-matrica nemzetközi', ' autópálya-matrica', ' keréknyomás mérő', ' hűségkártya', ' gépi autómosó', ' kézi autómosó', ' Wifi', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'Prémium Gázolaj': '778.9,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Prémium Benzin E10': '701.9,- Ft', '95-ös Benzin E10': '663.7,- Ft', 'Gázolaj': '724.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/nagisz_zrt__nadudvar_bemjozsefu5,"Nádudvar, Bem József u. 5.","47.42384338,21.17583656","['bankkártya elfogadás', ' PB-gáz', ' nagynyomású kútoszlop', ' tankoló automata', '']","['Hétfő:06:00 - 19:00', '\t\t\tKedd:06:00 - 19:00', '\t\t\tSzerda:06:00 - 19:00', '\t\t\tCsütörtök:06:00 - 19:00', '\t\t\tPéntek:06:00 - 19:00', '\t\t\tSzombat:06:00 - 12:00', '\t\t\tVasárnap:Zárva']","{'Gázolaj': '660.0,- Ft', '95-ös Benzin E10': '568.0,- Ft', '100-As Benzin E5': '620.0,- Ft', 'Prémium Gázolaj': '711.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', 'Adblue': 'Nem ismert'}"
https://holtankoljak.net/oil_szodliget_2-esfout27,"Sződliget, 2-es főút 27","47.72107315,19.13810921","['shop', ' autópálya-matrica', ' PB-gáz', ' keréknyomás mérő', ' WC', ' bankkártya elfogadás', ' kávé', '']","['Hétfő:05:00 - 21:00', '\t\t\tKedd:05:00 - 21:00', '\t\t\tSzerda:05:00 - 21:00', '\t\t\tCsütörtök:05:00 - 21:00', '\t\t\tPéntek:05:00 - 21:00', '\t\t\tSzombat:05:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Prémium Gázolaj': 'Nem ismert', 'Gázolaj': 'Nem ismert', '95-ös Benzin E10': 'Nem ismert', '100-As Benzin E5': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_diosd_tetenyiu2hrsz36661,"Diósd, Tétényi u. 2. (hrsz 3666/1)","47.41092682,18.95751762","['nagynyomású kútoszlop', ' kenőolaj', ' UTA-kártya', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' WC', ' pékség', ' kamion parkoló', ' keréknyomás mérő', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' gépi autómosó', ' shop', ' Wifi', ' Gyógyszer', '']","['Hétfő:05:00 - 21:00', '\t\t\tKedd:05:00 - 21:00', '\t\t\tSzerda:05:00 - 21:00', '\t\t\tCsütörtök:05:00 - 21:00', '\t\t\tPéntek:05:00 - 21:00', '\t\t\tSzombat:05:00 - 21:00', '\t\t\tVasárnap:05:00 - 21:00']","{'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_keszthely_tapolcaiut,"Keszthely, Tapolcai út  ","46.77188110,17.25959778","['kávé', ' bankkártya elfogadás', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' gépi autómosó', ' shop', ' UTA-kártya', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Prémium Gázolaj': '781.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_budapest_viii_konyveskalmankrt76konyveskobanyaisarok,"Budapest VIII, Könyves Kálmán krt. 76. (Könyves/Kőbányai sarok","47.46944809,19.08641243","['shop', ' porszívó', ' gépi autómosó', ' bankkártya elfogadás', ' autópálya-matrica', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' WC', ' Wifi', ' büfé', ' Mozgáskorlátozott mosdó', ' nagynyomású kútoszlop', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', '95-ös Benzin E10': '648.8,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/lukoil_jaszapati_31-esfout99km02806hrsz,"Jászapáti, 31-es Főút 99 km. 0280/6hrsz","47.52392578,20.15825844","['hűségkártya', ' keréknyomás mérő', ' bankkártya elfogadás', ' shop', ' mobiltelefon egyenlegfeltöltés', ' kávé', ' DKV-kártya', ' UTA-kártya', '']","['Hétfő:05:00 - 20:00', '\t\t\tKedd:05:00 - 20:00', '\t\t\tSzerda:05:00 - 20:00', '\t\t\tCsütörtök:05:00 - 20:00', '\t\t\tPéntek:05:00 - 20:00', '\t\t\tSzombat:05:00 - 20:00', '\t\t\tVasárnap:08:00 - 20:00']","{'95-ös Benzin E10': '641.0,- Ft', 'Gázolaj': '699.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_budapest_hosu9viii,"Budapest VIII, Hős u. 9. (VIII.)","47.49614334,19.10860443","['Wifi', ' kenőolaj', ' UTA-kártya', ' AdBlue kannás', ' kávé', ' pékség', ' keréknyomás mérő', ' hűségkártya', ' nagynyomású kútoszlop', ' kézi autómosó', ' autópálya-matrica', ' gépi autómosó', ' shop', ' Gyógyszer', ' Pick Pack Pont', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_budapest_ulloiu738xviii,"Budapest XVIII, Üllői u.738. (XVIII.)","47.42733383,19.22351074","['nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', '']","['Hétfő:06:00 - 22:00', '\t\t\tKedd:06:00 - 22:00', '\t\t\tSzerda:06:00 - 22:00', '\t\t\tCsütörtök:06:00 - 22:00', '\t\t\tPéntek:06:00 - 22:00', '\t\t\tSzombat:06:00 - 22:00', '\t\t\tVasárnap:06:00 - 22:00']","{'95-ös Benzin E10': '665.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_budapest_szentendreiut100,"Budapest III, Szentendrei út 100.","47.55038834,19.04309464","['Wifi', ' Lottózó', ' shop', ' porszívó', ' pékség', ' nagynyomású kútoszlop', ' mobiltelefon egyenlegfeltöltés', ' kézi autómosó', ' keréknyomás mérő', ' kenőolaj', ' kávé', ' hűségkártya', ' gépi autómosó', ' DKV-kártya', ' bankkártya elfogadás', ' autópálya-matrica nemzetközi', ' autópálya-matrica', ' AdBlue kannás', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_ercsi_m6ikimenom6kulterulet30kmszelveny,"Ercsi, M6 I. (kimenő) (M6 külterület 30 km szelvény)","47.28490067,18.86385155","['Wifi', ' HU-GO feltöltés', ' nagynyomású kútoszlop', ' kenőolaj', ' UTA-kártya', ' AdBlue kannás', ' kávé', ' bankkártya elfogadás', ' WC', ' pékség', ' kamion parkoló', ' keréknyomás mérő', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' shop', ' Gyógyszer', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Lpg': '400.0,- Ft', '95-ös Benzin E10': '685.0,- Ft', 'Gázolaj': '746.0,- Ft', 'Prémium Gázolaj': '801.0,- Ft', '100-As Benzin E5': '722.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_szolnok_elkerulout,"Szolnok, Elkerülő út","47.16127396,20.23832512","['Wifi', ' HU-GO feltöltés', ' nagynyomású kútoszlop', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' WC', ' pékség', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' gépi autómosó', ' shop', ' Gyógyszer', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'100-As Benzin E5': '702.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Lpg': '380.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_tompa_kulterulet035628,"Tompa, Külterület 0356/28.","46.20466614,19.52156448","['kávé', ' bankkártya elfogadás', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' shop', ' DKV-kártya', ' autópálya-matrica nemzetközi', ' keréknyomás mérő', ' Wifi', ' WC', ' porszívó', ' pontgyűjtő kártya', ' kézi autómosó', ' Ingyenes parkolás', ' kamion parkoló', ' kenőolaj', ' nagynyomású kútoszlop', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '675.9,- Ft', 'Gázolaj': '735.9,- Ft', '100-As Benzin E5': '725.9,- Ft', 'Prémium Gázolaj': '785.9,- Ft', 'Lpg': '415.9,- Ft', 'Adblue': '1,150.0,- Ft', '98-As Benzin E5': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_tapolca_keszthelyiu8,"Tapolca, Keszthelyi u.  8","46.88246918,17.42571449","['pékség', ' gépi autómosó', ' PB-gáz', ' porszívó', ' shop', ' nagynyomású kútoszlop', ' HU-GO feltöltés', ' hűségkártya', ' kávé', ' kenőolaj', ' mobiltelefon egyenlegfeltöltés', ' autópálya-matrica', ' bankkártya elfogadás', ' UTA-kártya', ' WC', ' Lottózó', ' Pick Pack Pont', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/mol_lenti_szechenyiter3,"Lenti, Széchenyi tér 3.  ","46.62331390,16.54675293","['Wifi', ' HU-GO feltöltés', ' nagynyomású kútoszlop', ' kenőolaj', ' UTA-kártya', ' kávé', ' bankkártya elfogadás', ' keréknyomás mérő', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' autópálya-matrica', ' shop', ' Pick Pack Pont', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Lpg': '380.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', 'Gázolaj': '726.0,- Ft', '100-As Benzin E5': '702.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/tele-tank_nagyatad_berzenceiut022033hrsz,"Nagyatád, Berzencei út 0220/33. hrsz.","46.22815704,17.34154129","['Csomagpont GLS', ' Lottózó', ' Zuhanyzó', ' Wifi', ' Ingyenes parkolás', ' ABC', ' Eurowag-kártya', ' kenőolaj', ' büfé', ' kávé', ' bankkártya elfogadás', ' WC', ' kamion parkoló', ' keréknyomás mérő', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' porszívó', ' nagynyomású kútoszlop', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', ' HU-GO feltöltés', ' AdBlue kannás', ' DKV-kártya', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Adblue': '679.0,- Ft', '100-As Benzin E5': '693.9,- Ft', 'Prémium Gázolaj': '768.9,- Ft', '95-ös Benzin E10': '656.9,- Ft', 'Lpg': '403.0,- Ft', 'Gázolaj': '721.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/shell_kisvarda_varosmajorut72,"Kisvárda, Városmajor út 72.","48.23229599,22.06521988","['shop', ' kávé', ' bankkártya elfogadás', ' WC', ' mobiltelefon egyenlegfeltöltés', ' AdBlue kannás', ' keréknyomás mérő', ' HU-GO feltöltés', ' hűségkártya', ' autópálya-matrica', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '663.7,- Ft', 'Gázolaj': '724.9,- Ft', 'Prémium Gázolaj': '778.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_budapest_kerepesiut5-7,"Budapest VIII, Kerepesi út 5-7.","47.49928665,19.08745003","['shop', ' porszívó', ' pékség', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' kézi autómosó', ' keréknyomás mérő', ' kenőolaj', ' kávé', ' hűségkártya', ' DKV-kártya', ' büfé', ' bankkártya elfogadás', ' autópálya-matrica', ' AdBlue kannás', ' UTA-kártya', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '665.0,- Ft', 'Gázolaj': '726.0,- Ft', 'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/edo_szekkutas_vasarhelyiut3203hrsz,"Székkutas, Vásárhelyi út 320/3 hrsz.","46.50586319,20.54152679","['WC', ' UTA-kártya', ' shop', ' nagynyomású kútoszlop', ' PB-gáz', ' mobiltelefon egyenlegfeltöltés', ' keréknyomás mérő', ' kenőolaj', ' kávé', ' bankkártya elfogadás', ' autópálya-matrica', ' HU-GO feltöltés', '']","['Hétfő:05:00 - 21:00', '\t\t\tKedd:05:00 - 21:00', '\t\t\tSzerda:05:00 - 21:00', '\t\t\tCsütörtök:05:00 - 21:00', '\t\t\tPéntek:05:00 - 21:00', '\t\t\tSzombat:05:00 - 21:00', '\t\t\tVasárnap:05:00 - 21:00']","{'95-ös Benzin E10': '641.9,- Ft', '100-As Benzin E5': '684.9,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', 'Lpg': '367.9,- Ft', 'Adblue': '639.9,- Ft'}"
https://holtankoljak.net/magan_god_nemeskeriut49,"Göd, Nemeskéri út 49.","47.67936325,19.14876938","['Wifi', ' WC', ' pékség', ' shop', ' PB-gáz', ' nagynyomású kútoszlop', ' mobiltelefon egyenlegfeltöltés', ' kenőolaj', ' keréknyomás mérő', ' kávé', ' Eurowag-kártya', ' büfé', ' bankkártya elfogadás', ' autópálya-matrica', ' ABC', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Gázolaj': 'Nem ismert', '95-ös Benzin E10': 'Nem ismert', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/omv_nagykanizsa_viragbenedeku4,"Nagykanizsa, Virág Benedek u. 4.","46.46636963,16.99589539","['HU-GO feltöltés', ' nagynyomású kútoszlop', ' UTA-kártya', ' bankkártya elfogadás', ' autópálya-matrica nemzetközi', ' porszívó', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' shop', ' büfé', ' DKV-kártya', ' hűségkártya', ' kávé', ' kenőolaj', ' keréknyomás mérő', ' pontgyűjtő kártya', ' WC', ' Wifi', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'Lpg': 'Nem ismert', '95-ös Benzin E10': '648.8,- Ft', 'Gázolaj': '699.9,- Ft', 'Prémium Gázolaj': '758.9,- Ft', '100-As Benzin E5': '688.9,- Ft', 'Prémium Benzin E10': '664.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mol_diosd_balatoniut11,"Diósd, Balatoni út 11.","47.40036011,18.94217491","['DKV-kártya', ' kávé', ' bankkártya elfogadás', ' pékség', ' autópálya-matrica nemzetközi', ' hűségkártya', ' mobiltelefon egyenlegfeltöltés', ' PB-gáz', ' kézi autómosó', ' autópálya-matrica', ' gépi autómosó', ' shop', '']","['Hétfő:06:00 - 21:00', '\t\t\tKedd:06:00 - 21:00', '\t\t\tSzerda:06:00 - 21:00', '\t\t\tCsütörtök:06:00 - 21:00', '\t\t\tPéntek:06:00 - 21:00', '\t\t\tSzombat:06:00 - 21:00', '\t\t\tVasárnap:06:00 - 21:00']","{'Prémium Gázolaj': '781.0,- Ft', '100-As Benzin E5': '702.0,- Ft', 'Gázolaj': '726.0,- Ft', '95-ös Benzin E10': '665.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
https://holtankoljak.net/shell_hajduszoboszlo_kabaiutfele,"Hajdúszoboszló, Kabai út felé","47.43141174,21.37214279","['HU-GO feltöltés', ' AdBlue kannás', ' bankkártya elfogadás', ' WC', ' hűségkártya', ' shop', ' mobiltelefon egyenlegfeltöltés', ' keréknyomás mérő', ' autópálya-matrica', ' Wifi', '']","['Hétfő:06:00 - 20:00', '\t\t\tKedd:06:00 - 20:00', '\t\t\tSzerda:06:00 - 20:00', '\t\t\tCsütörtök:06:00 - 20:00', '\t\t\tPéntek:06:00 - 20:00', '\t\t\tSzombat:06:00 - 20:00', '\t\t\tVasárnap:06:00 - 20:00']","{'Gázolaj': '724.9,- Ft', '95-ös Benzin E10': '663.7,- Ft', '100-As Benzin E5': '714.9,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '479.9,- Ft'}"
https://holtankoljak.net/mobil-petrol_baja_kulterulet0402355hrsz,"Baja, külterület 0402/355 hrsz.","46.19632339,18.97472572","['Wifi', ' WC', ' shop', ' porszívó', ' kézi autómosó', ' keréknyomás mérő', ' kávé', ' HU-GO feltöltés', ' bankkártya elfogadás', ' autópálya-matrica', '']","['Hétfő:0-24 óráig', '\t\t\tKedd:0-24 óráig', '\t\t\tSzerda:0-24 óráig', '\t\t\tCsütörtök:0-24 óráig', '\t\t\tPéntek:0-24 óráig', '\t\t\tSzombat:0-24 óráig', '\t\t\tVasárnap:0-24 óráig']","{'95-ös Benzin E10': '639.0,- Ft', '100-As Benzin E5': '689.0,- Ft', 'Gázolaj': '694.0,- Ft', 'Prémium Gázolaj': '744.0,- Ft', 'Lpg': '390.0,- Ft', 'Adblue': '749.0,- Ft', 'Gázolaj - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft', '95-Ös Benzin E10 - Hatósági ÁrasÉrvényes Magyar forgalmi engedéllyel': '480.0,- Ft'}"
