iter	Passed	Remaining
146	5518	32020
147	5562	32023
148	5612	32055
149	5658	32065
150	5691	32000
151	5742	32039
152	5793	32073
153	5876	32281
154	5916	32256
155	5953	32207
156	5991	32172
157	6027	32122
158	6064	32076
159	6110	32082
160	6155	32075
161	6199	32069
162	6238	32036
163	6288	32056
164	6343	32101
165	6387	32092
166	6422	32036
167	6459	31991
168	6516	32044
169	6553	31997
170	6601	32003
171	6643	31983
172	6686	31962
173	6718	31891
174	6744	31796
175	6788	31781
176	6825	31736
177	6859	31675
178	6897	31636
179	6947	31650
180	6992	31639
181	7036	31625
182	7081	31616
183	7121	31580
184	7163	31557
185	7204	31531
186	7236	31463
187	7276	31427
188	7320	31412
189	7354	31352
190	7381	31263
191	7414	31204
192	7449	31148
193	7480	31080
194	7521	31051
195	7559	31008
196	7606	31005
197	7673	31083
198	7730	31114
199	7773	31094
200	7811	31053
201	7860	31051
202	7900	31017
203	7931	30946
204	7976	30931
205	8052	31037
206	8123	31119
207	8305	31626
208	8401	31796
209	8486	31926
210	8536	31919
211	8586	31916
212	8644	31940
213	8698	31947
214	8729	31872
215	8772	31840
216	8829	31861
217	8896	31912
218	8921	31815
219	8986	31861
220	9017	31784
221	9086	31843
222	9119	31774
223	9160	31734
224	9204	31705
225	9260	31713
226	9326	31758
227	9383	31772
228	9430	31749
229	9492	31779
230	9541	31765
231	9595	31763
232	9653	31777
233	9701	31757
234	9753	31750
235	9799	31724
236	9853	31721
237	9896	31684
238	9932	31625
239	9972	31579
240	10030	31591
241	10080	31573
242	10167	31674
243	10220	31665
244	10271	31654
245	10307	31592
246	10352	31559
247	10426	31614
248	10475	31594
249	10522	31568
250	10560	31512
251	10679	31698
252	10845	32021
253	10910	32043
254	10961	32023
255	11028	32050
256	11067	31995
257	11126	32000
258	11179	31984
259	11297	32155
260	11378	32217
261	11479	32334
262	11542	32346
263	11616	32385
264	11697	32443
265	11774	32489
266	11825	32465
267	11885	32462
268	11936	32438
269	11994	32430
270	12074	32481
271	12106	32403
272	12143	32338
273	12192	32304
274	12240	32269
275	12321	32320
276	12374	32298
277	12448	32329
278	12501	32307
279	12539	32243
280	12593	32222
281	12648	32205
282	12751	32306
283	12806	32287
284	12948	32485
285	13089	32677
286	13183	32752
287	13243	32740
288	13277	32666
289	13343	32668
290	13377	32593
291	13447	32605
292	13503	32582
293	13567	32580
294	13621	32552
295	13689	32559
296	13741	32527
297	13814	32543
298	13873	32526
299	13966	32588
300	14058	32647
301	14091	32570
302	14132	32508
303	14175	32454
304	14215	32392
305	14246	32310
306	14299	32278
307	14362	32268
308	14400	32203
309	14471	32211
310	14521	32171
311	14562	32111
312	14619	32087
313	14668	32046
314	14714	31998
315	14762	31953
316	14820	31931
317	14893	31941
318	14951	31918
319	15007	31890
320	15046	31827
321	15114	31823
322	15156	31767
323	15191	31695
324	15219	31608
325	15264	31559
326	15293	31474
327	15338	31424
328	15363	31334
329	15403	31273
330	15448	31222
331	15481	31149
332	15536	31119
333	15569	31045
334	15599	30966
335	15639	30905
336	15672	30833
337	15706	30761
338	15741	30694
339	15788	30647
340	15832	30596
341	15877	30547
342	15917	30489
343	15950	30418
344	15981	30341
345	15988	30220
346	16018	30144
347	16057	30084
348	16087	30008
349	16121	29939
350	16145	29853
351	16176	29779
352	16201	29695
353	16232	29622
354	16288	29595
355	16335	29550
356	16387	29515
357	16435	29473
358	16475	29417
359	16512	29354
360	16539	29275
361	16577	29216
362	16611	29150
363	16663	29114
364	16705	29063
365	16739	28996
366	16784	28950
367	16829	28902
368	16893	28888
369	16982	28916
370	17012	28842
371	17071	28820
372	17115	28771
373	17164	28729
374	17213	28689
375	17255	28636
376	17296	28583
377	17322	28504
378	17364	28452
379	17397	28385
380	17436	28328
381	17475	28271
382	17501	28195
383	17527	28117
384	17535	28010
385	17576	27958
386	17617	27906
387	17658	27852
388	17694	27792
389	17722	27720
390	17764	27669
391	17803	27614
392	17835	27547
393	17870	27485
394	17895	27409
395	17924	27339
396	17972	27297
397	18005	27233
398	18045	27180
399	18084	27126
400	18117	27063
401	18158	27012
402	18197	26957
403	18230	26894
404	18267	26836
405	18303	26779
406	18339	26720
407	18366	26648
408	18396	26583
409	18428	26519
410	18499	26510
411	18564	26495
412	18610	26451
413	18648	26396
414	18687	26342
415	18724	26285
416	18808	26296
417	18871	26275
418	18916	26229
419	18952	26173
420	19000	26130
421	19039	26077
422	19076	26021
423	19113	25965
424	19147	25905
425	19178	25841
426	19211	25780
427	19250	25727
428	19278	25660
429	19307	25593
430	19350	25546
431	19387	25490
432	19425	25437
433	19455	25372
434	19506	25335
435	19555	25296
436	19602	25253
437	19659	25225
438	19700	25175
439	19741	25125
440	19782	25076
441	19824	25027
442	19885	25003
443	19924	24950
444	19974	24911
445	20015	24862
446	20057	24813
447	20095	24760
448	20127	24699
449	20182	24668
450	20183	24569
451	20252	24553
452	20293	24505
453	20357	24482
454	20398	24432
455	20451	24397
456	20491	24347
457	20528	24293
458	20587	24264
459	20633	24222
460	20674	24173
461	20730	24140
462	20771	24091
463	20806	24034
464	20836	23973
465	20852	23895
466	20905	23860
467	20946	23811
468	20974	23747
469	21010	23692
470	21038	23629
471	21079	23580
472	21122	23534
473	21147	23467
474	21181	23410
475	21229	23370
476	21298	23351
477	21359	23325
478	21419	23297
479	21483	23273
480	21530	23231
481	21576	23188
482	21616	23138
483	21649	23081
484	21684	23025
485	21703	22953
486	21734	22894
487	21768	22838
488	21810	22791
489	21852	22744
490	21880	22682
491	21920	22633
492	21958	22582
493	21997	22532
494	22034	22479
495	22070	22426
496	22106	22373
497	22138	22316
498	22174	22263
499	22208	22208
500	22250	22161
501	22286	22108
502	22319	22053
503	22346	21992
504	22379	21936
505	22409	21878
506	22445	21825
507	22484	21776
508	22514	21718
509	22558	21673
510	22603	21629
511	22633	21572
512	22672	21523
513	22711	21473
514	22745	21420
515	22787	21374
516	22814	21314
517	22856	21268
518	22893	21217
519	22929	21165
520	22942	21092
521	22975	21038
522	23011	20987
523	23047	20936
524	23074	20877
525	23122	20836
526	23158	20785
527	23201	20740
528	23237	20689
529	23264	20631
530	23303	20582
531	23330	20524
532	23360	20468
533	23401	20421
534	23429	20363
535	23464	20312
536	23494	20256
537	23529	20205
538	23562	20152
539	23603	20106
540	23641	20058
541	23671	20002
542	23709	19954
543	23734	19894
544	23755	19832
545	23794	19785
546	23833	19738
547	23869	19687
548	23901	19635
549	23902	19556
550	23938	19507
551	23974	19457
552	24003	19402
553	24036	19350
554	24068	19298
555	24103	19248
556	24141	19200
557	24174	19148
558	24210	19099
559	24236	19043
560	24264	18987
561	24294	18934
562	24321	18878
563	24359	18831
564	24399	18785
565	24430	18732
566	24464	18682
567	24535	18661
568	24622	18651
569	24662	18604
570	24704	18560
571	24750	18519
572	24790	18473
573	24816	18417
574	24848	18366
575	24886	18319
576	24922	18270
577	24965	18227
578	24993	18173
579	25032	18126
580	25087	18092
581	25144	18059
582	25213	18034
583	25254	17989
584	25296	17945
585	25337	17900
586	25381	17858
587	25424	17814
588	25463	17768
589	25505	17723
590	25560	17689
591	25644	17673
592	25719	17652
593	25768	17612
594	25829	17581
595	25910	17563
596	25958	17523
597	26004	17481
598	26052	17441
599	26108	17405
600	26153	17363
601	26204	17324
602	26259	17288
603	26328	17261
604	26393	17232
605	26456	17201
606	26525	17173
607	26591	17144
608	26639	17103
609	26699	17070
610	26777	17048
611	26842	17017
612	26884	16972
613	26921	16924
614	27001	16903
615	27070	16874
616	27117	16833
617	27148	16781
618	27184	16732
619	27229	16689
620	27272	16644
621	27305	16594
622	27306	16523
623	27327	16466
624	27359	16415
625	27395	16367
626	27428	16316
627	27463	16268
628	27501	16221
629	27541	16174
630	27573	16124
631	27615	16079
632	27646	16029
633	27677	15977
634	27719	15933
635	27754	15884
636	27789	15836
637	27825	15788
638	27865	15742
639	27907	15698
640	27937	15646
641	27963	15593
642	27995	15543
643	28027	15493
644	28059	15443
645	28097	15397
646	28128	15346
647	28160	15296
648	28184	15242
649	28225	15198
650	28249	15144
651	28296	15103
652	28338	15058
653	28375	15012
654	28416	14967
655	28455	14921
656	28455	14855
657	28491	14808
658	28529	14762
659	28560	14712
660	28608	14672
661	28655	14631
662	28702	14589
663	28773	14560
664	28829	14523
665	28860	14473
666	28903	14429
667	28939	14383
668	28969	14333
669	29008	14287
670	29041	14239
671	29084	14196
672	29123	14150
673	29154	14101
674	29198	14058
675	29233	14011
676	29275	13967
677	29313	13921
678	29348	13874
679	29378	13825
680	29410	13776
681	29453	13733
682	29498	13691
683	29535	13645
684	29566	13596
685	29611	13553
686	29658	13512
687	29692	13465
688	29735	13421
689	29768	13374
690	29812	13331
691	29854	13288
692	29894	13243
693	29926	13195
694	29973	13153
695	30020	13112
696	30085	13078
697	30138	13039
698	30172	12992
699	30206	12945
700	30250	12902
701	30283	12855
702	30319	12809
703	30361	12765
704	30422	12730
705	30453	12681
706	30501	12640
707	30545	12598
708	30589	12555
709	30624	12508
710	30663	12463
711	30710	12422
712	30741	12374
713	30782	12330
714	30825	12286
715	30861	12241
716	30900	12196
717	30930	12148
718	30965	12102
719	30994	12053
720	31027	12006
721	31058	11958
722	31095	11913
723	31141	11871
724	31172	11823
725	31197	11774
726	31229	11727
727	31257	11678
728	31273	11625
729	31330	11588
730	31376	11546
731	31408	11499
732	31443	11453
733	31471	11405
734	31505	11359
735	31537	11312
736	31580	11269
737	31614	11223
738	31645	11176
739	31680	11130
740	31719	11086
741	31763	11044
742	31796	10998
743	31835	10954
744	31861	10905
745	31897	10860
746	31921	10811
747	31948	10763
748	31992	10721
749	32038	10679
750	32083	10637
751	32143	10600
752	32175	10554
753	32222	10513
754	32268	10471
755	32301	10425
756	32339	10381
757	32379	10337
758	32415	10292
759	32460	10250
760	32490	10203
761	32531	10160
762	32562	10114
763	32593	10068
764	32633	10024
765	32655	9975
766	32683	9928
767	32707	9880
768	32731	9832
769	32765	9787
770	32796	9741
771	32842	9699
772	32881	9656
773	32916	9611
774	32947	9565
775	32986	9521
776	33030	9479
777	33066	9435
778	33120	9396
779	33152	9350
780	33191	9307
781	33236	9265
782	33273	9221
783	33314	9178
784	33358	9136
785	33398	9093
786	33449	9052
787	33480	9007
788	33537	8968
789	33580	8926
790	33635	8887
791	33679	8845
792	33727	8804
793	33793	8767
794	33826	8722
795	33877	8682
796	33907	8636
797	33944	8592
798	33972	8546
799	34005	8501
800	34036	8455
801	34073	8412
802	34130	8373
803	34177	8331
804	34230	8291
805	34300	8255
806	34340	8212
807	34385	8170
808	34417	8125
809	34440	8078
810	34473	8033
811	34506	7989
812	34536	7943
813	34576	7900
814	34613	7857
815	34653	7813
816	34675	7767
817	34704	7721
818	34742	7678
819	34771	7632
820	34801	7587
821	34826	7541
822	34854	7495
823	34888	7451
824	34915	7406
825	34946	7361
826	35005	7322
827	35005	7271
828	35053	7230
829	35101	7189
830	35145	7147
831	35184	7104
832	35214	7059
833	35255	7017
834	35289	6973
835	35325	6929
836	35369	6887
837	35414	6846
838	35441	6801
839	35468	6755
840	35508	6713
841	35565	6673
842	35617	6633
843	35660	6591
844	35715	6551
845	35778	6512
846	35813	6469
847	35848	6425
848	35878	6381
849	35918	6338
850	35954	6295
851	35995	6252
852	36055	6213
853	36108	6173
854	36184	6136
855	36256	6099
856	36301	6057
857	36342	6014
858	36381	5971
859	36417	5928
860	36450	5884
861	36476	5839
862	36501	5794
863	36534	5750
864	36567	5707
865	36599	5663
866	36640	5620
867	36678	5577
868	36717	5535
869	36757	5492
870	36787	5448
871	36817	5404
872	36838	5359
873	36867	5315
874	36894	5270
875	36929	5227
876	36962	5184
877	36994	5140
878	37027	5097
879	37058	5053
880	37090	5009
881	37117	4965
882	37152	4922
883	37179	4878
884	37206	4834
885	37239	4791
886	37278	4749
887	37312	4706
888	37342	4662
889	37372	4619
890	37410	4576
891	37437	4532
892	37467	4489
893	37496	4445
894	37529	4402
895	37559	4359
896	37577	4314
897	37621	4273
898	37653	4230
899	37683	4187
900	37708	4143
901	37737	4100
902	37761	4056
903	37780	4012
904	37810	3969
905	37842	3926
906	37872	3883
907	37899	3840
908	37923	3796
909	37945	3752
910	37969	3709
911	38008	3667
912	38032	3624
913	38065	3581
914	38092	3538
915	38127	3496
916	38165	3454
917	38192	3411
918	38227	3369
919	38268	3327
920	38300	3285
921	38324	3242
922	38345	3198
923	38366	3155
924	38390	3112
925	38436	3071
926	38480	3030
927	38512	2988
928	38516	2943
929	38554	2901
930	38587	2859
931	38622	2817
932	38658	2776
933	38702	2734
934	38737	2692
935	38769	2650
936	38797	2608
937	38824	2566
938	38859	2524
939	38886	2482
940	38913	2439
941	38946	2397
942	38975	2355
943	39012	2314
944	39045	2272
945	39067	2230
946	39111	2188
947	39146	2147
948	39178	2105
949	39201	2063
950	39231	2021
951	39261	1979
952	39285	1937
953	39315	1895
954	39348	1854
955	39383	1812
956	39416	1771
957	39443	1729
958	39475	1687
959	39496	1645
960	39526	1604
961	39560	1562
962	39610	1521
963	39661	1481
964	39706	1440
965	39743	1398
966	39778	1357
967	39811	1316
968	39841	1274
969	39861	1232
970	39894	1191
971	39948	1150
972	39974	1109
973	40016	1068
974	40053	1027
975	40097	986
976	40135	944
977	40164	903
978	40209	862
979	40259	821
980	40296	780
981	40322	739
982	40360	697
983	40391	656
984	40420	615
985	40446	574
986	40480	533
987	40509	492
988	40546	450
989	40589	409
990	40621	368
991	40651	327
992	40694	286
993	40759	246
994	40819	205
995	40859	164
996	40899	123
997	40939	82
998	40967	41
999	40991	0
