iter	Passed	Remaining
806	17335	25627
807	17355	25603
808	17372	25576
809	17390	25549
810	17407	25520
811	17420	25487
812	17436	25457
813	17459	25437
814	17475	25408
815	17493	25382
816	17511	25356
817	17524	25322
818	17561	25323
819	17597	25322
820	17646	25341
821	17676	25331
822	17699	25313
823	17750	25333
824	17784	25329
825	17804	25305
826	17820	25276
827	17838	25249
828	17853	25218
829	17879	25203
830	17894	25173
831	17925	25164
832	17941	25135
833	17965	25116
834	17990	25099
835	18023	25095
836	18038	25064
837	18057	25038
838	18071	25006
839	18093	24986
840	18110	24958
841	18132	24938
842	18152	24913
843	18168	24885
844	18194	24869
845	18209	24838
846	18228	24813
847	18245	24786
848	18268	24766
849	18290	24746
850	18361	24790
851	18408	24803
852	18437	24791
853	18453	24762
854	18483	24752
855	18537	24773
856	18568	24764
857	18583	24735
858	18621	24735
859	18641	24710
860	18655	24679
861	18675	24654
862	18702	24640
863	18724	24619
864	18773	24633
865	18844	24676
866	18875	24667
867	18912	24664
868	18938	24647
869	18979	24651
870	19014	24646
871	19047	24638
872	19079	24630
873	19095	24601
874	19137	24605
875	19214	24653
876	19234	24629
877	19317	24685
878	19334	24657
879	19362	24643
880	19404	24647
881	19444	24647
882	19617	24816
883	19766	24953
884	19813	24963
885	19842	24948
886	19940	25020
887	19962	24998
888	19981	24971
889	20033	24985
890	20066	24975
891	20089	24954
892	20109	24929
893	20173	24957
894	20235	24984
895	20269	24975
896	20293	24953
897	20345	24967
898	20424	25013
899	20460	25007
900	20527	25038
901	20579	25051
902	20608	25036
903	20645	25029
904	20674	25014
905	20698	24992
906	20718	24967
907	20754	24960
908	20775	24935
909	20800	24915
910	20817	24884
911	20845	24868
912	20887	24868
913	20915	24851
914	20956	24850
915	20981	24830
916	21009	24812
917	21026	24782
918	21067	24781
919	21093	24761
920	21130	24755
921	21195	24782
922	21248	24793
923	21264	24762
924	21290	24742
925	21373	24790
926	21397	24767
927	21452	24781
928	21473	24756
929	21504	24742
930	21520	24710
931	21543	24687
932	21567	24665
933	21593	24645
934	21636	24644
935	21657	24619
936	21685	24601
937	21707	24577
938	21722	24544
939	21753	24530
940	21797	24530
941	21839	24528
942	21876	24521
943	21941	24544
944	21973	24531
945	22031	24546
946	22111	24586
947	22213	24650
948	22258	24651
949	22288	24634
950	22311	24610
951	22328	24579
952	22369	24575
953	22430	24593
954	22461	24577
955	22502	24574
956	22532	24557
957	22597	24579
958	22640	24576
959	22658	24547
960	22673	24513
961	22689	24481
962	22704	24449
963	22717	24414
964	22733	24382
965	22751	24353
966	22776	24331
967	22810	24318
968	22891	24355
969	22919	24336
970	22959	24330
971	23015	24341
972	23044	24323
973	23069	24300
974	23085	24269
975	23115	24252
976	23133	24222
977	23149	24190
978	23188	24183
979	23211	24158
980	23227	24127
981	23249	24102
982	23273	24078
983	23293	24051
984	23309	24019
985	23330	23993
986	23349	23964
987	23363	23931
988	23377	23897
989	23402	23875
990	23418	23844
991	23446	23824
992	23460	23790
993	23490	23773
994	23507	23743
995	23519	23708
996	23537	23679
997	23560	23654
998	23577	23624
999	23595	23595
1000	23617	23570
1001	23634	23540
1002	23651	23510
1003	23670	23482
1004	23684	23448
1005	23699	23416
1006	23713	23383
1007	23736	23359
1008	23758	23334
1009	23827	23355
1010	23947	23425
1011	23980	23411
1012	24009	23393
1013	24037	23373
1014	24064	23352
1015	24080	23321
1016	24096	23291
1017	24115	23262
1018	24134	23234
1019	24151	23204
1020	24166	23172
1021	24192	23150
1022	24219	23130
1023	24247	23110
1024	24266	23082
1025	24283	23053
1026	24301	23023
1027	24317	22992
1028	24341	22969
1029	24361	22942
1030	24389	22922
1031	24414	22900
1032	24429	22868
1033	24444	22836
1034	24458	22804
1035	24480	22778
1036	24500	22751
1037	24514	22719
1038	24537	22695
1039	24558	22669
1040	24580	22644
1041	24604	22621
1042	24621	22591
1043	24636	22560
1044	24653	22530
1045	24668	22499
1046	24684	22468
1047	24712	22448
1048	24733	22422
1049	24754	22396
1050	24780	22375
1051	24806	22354
1052	24823	22324
1053	24879	22330
1054	24900	22303
1055	24921	22278
1056	24942	22251
1057	24963	22226
1058	24986	22202
1059	25004	22173
1060	25022	22145
1061	25040	22117
1062	25056	22086
1063	25082	22065
1064	25101	22037
1065	25118	22008
1066	25136	21979
1067	25150	21947
1068	25168	21919
1069	25186	21891
1070	25206	21864
1071	25230	21841
1072	25245	21810
1073	25263	21782
1074	25277	21750
1075	25298	21724
1076	25313	21693
1077	25335	21669
1078	25363	21649
1079	25384	21623
1080	25411	21603
1081	25426	21572
1082	25446	21545
1083	25465	21518
1084	25484	21491
1085	25510	21469
1086	25523	21438
1087	25540	21408
1088	25558	21380
1089	25572	21349
1090	25590	21321
1091	25605	21291
1092	25618	21259
1093	25633	21228
1094	25652	21201
1095	25667	21170
1096	25686	21144
1097	25710	21120
1098	25726	21091
1099	25749	21068
1100	25768	21040
1101	25788	21014
1102	25804	20985
1103	25818	20954
1104	25836	20926
1105	25851	20896
1106	25866	20865
1107	25887	20840
1108	25907	20814
1109	25924	20786
1110	25942	20758
1111	25962	20732
1112	25979	20704
1113	25995	20675
1114	26016	20649
1115	26040	20627
1116	26059	20600
1117	26090	20583
1118	26133	20575
1119	26152	20548
1120	26175	20524
1121	26210	20510
1122	26232	20485
1123	26284	20485
1124	26304	20458
1125	26373	20470
1126	26393	20445
1127	26466	20459
1128	26511	20453
1129	26530	20425
1130	26544	20395
1131	26556	20363
1132	26570	20332
1133	26589	20305
1134	26605	20276
1135	26621	20247
1136	26636	20217
1137	26652	20188
1138	26664	20156
1139	26689	20134
1140	26712	20110
1141	26740	20090
1142	26761	20065
1143	26791	20047
1144	26841	20043
1145	26889	20038
1146	26935	20031
1147	26960	20009
1148	26980	19983
1149	27012	19965
1150	27056	19957
1151	27090	19941
1152	27111	19916
1153	27133	19891
1154	27161	19871
1155	27177	19842
1156	27201	19819
1157	27217	19789
1158	27239	19765
1159	27252	19734
1160	27268	19705
1161	27284	19676
1162	27296	19645
1163	27316	19619
1164	27335	19592
1165	27358	19568
1166	27376	19541
1167	27401	19518
1168	27435	19502
1169	27451	19474
1170	27468	19446
1171	27483	19416
1172	27506	19393
1173	27525	19366
1174	27539	19336
1175	27564	19313
1176	27580	19285
1177	27601	19260
1178	27623	19235
1179	27644	19210
1180	27657	19179
1181	27677	19154
1182	27698	19128
1183	27715	19101
1184	27726	19069
1185	27739	19038
1186	27759	19013
1187	27784	18990
1188	27797	18959
1189	27814	18932
1190	27836	18908
1191	27856	18882
1192	27875	18856
1193	27893	18829
1194	27906	18798
1195	27919	18768
1196	27938	18742
1197	27954	18714
1198	27972	18687
1199	27991	18660
1200	28008	18633
1201	28027	18606
1202	28048	18582
1203	28064	18554
1204	28082	18527
1205	28112	18508
1206	28132	18483
1207	28153	18458
1208	28167	18428
1209	28184	18401
1210	28200	18373
1211	28216	18345
1212	28232	18317
1213	28249	18290
1214	28269	18264
1215	28285	18236
1216	28299	18207
1217	28318	18181
1218	28332	18152
1219	28347	18123
1220	28366	18098
1221	28384	18071
1222	28398	18042
1223	28412	18013
1224	28439	17992
1225	28458	17966
1226	28484	17945
1227	28507	17921
1228	28524	17894
1229	28541	17867
1230	28557	17839
1231	28586	17820
1232	28606	17795
1233	28626	17769
1234	28645	17744
1235	28675	17724
1236	28710	17709
1237	28762	17703
1238	28807	17693
1239	28832	17671
1240	28878	17662
1241	28925	17653
1242	28978	17648
1243	29005	17627
1244	29068	17627
1245	29124	17624
1246	29155	17605
1247	29179	17582
1248	29213	17565
1249	29251	17550
1250	29301	17543
1251	29327	17521
1252	29349	17496
1253	29387	17482
1254	29408	17457
1255	29426	17431
1256	29444	17404
1257	29464	17378
1258	29485	17354
1259	29502	17326
1260	29525	17303
1261	29548	17279
1262	29582	17262
1263	29600	17235
1264	29656	17231
1265	29687	17212
1266	29871	17281
1267	29903	17262
1268	29967	17262
1269	30022	17256
1270	30065	17244
1271	30091	17222
